wall_elapsed_s,ros_time,map_stamp,odom_stamp,map_frame,source_odom_frame,graph_frame,goal_frame,path_frame,initial_position_error_m,initial_yaw_error_deg,static_points,dynamic_points,graph_static_points,accumulated_static_points,graph_nodes,graph_edges,graph_components,largest_component,robot_component,robot_degree,blocked_edges,path_poses,path_length_m,path_goal_error_m,path_min_clearance_m,graph_edges_checked,graph_min_clearance_m,graph_clearance_violations,robot_static_clearance_m,waypoint_path_distance_m,reached,semantic_snapshot_s,semantic_update_s,semantic_callback_s,main_loop_s
65.641844,1786670427.863237,1769605487.057713,1769605487.057713,map_start,map,map_start,,,0.000000,0.000000,2412,0,2555,8484,98,196,1,98,98,18,0,0,0.000000,inf,inf,61,0.467811,0,0.576861,inf,0,0.008670,0.002076,0.010757,0.195698
66.460699,1786670428.271651,1769605487.357722,1769605487.457716,map_start,map,map_start,,,0.000000,0.000000,2447,0,2609,8624,91,170,1,91,91,14,0,0,0.000000,inf,inf,48,0.473797,0,0.588913,inf,0,0.011261,0.002855,0.014149,0.201583
67.265715,1786670428.675826,1769605487.757697,1769605487.757697,map_start,map,map_start,,,0.000000,0.000000,2439,0,2635,8725,93,176,1,93,93,15,0,0,0.000000,inf,inf,51,0.474124,0,0.581059,inf,0,0.010401,0.000793,0.011203,0.223231
68.051223,1786670429.069161,1769605488.057741,1769605488.157812,map_start,map,map_start,,,0.000000,0.000000,2441,0,2674,8822,91,170,1,91,91,14,0,0,0.000000,inf,inf,46,0.458278,0,0.591223,inf,0,0.012271,0.002078,0.014376,0.229823
68.840739,1786670429.462672,1769605488.457772,1769605488.557808,map_start,map,map_start,,,0.000000,0.000000,2421,0,2674,8898,89,162,1,89,89,9,0,0,0.000000,inf,inf,42,0.469457,0,0.594682,inf,0,0.009569,0.002242,0.011836,0.209622
69.629914,1786670429.855455,1769605488.757736,1769605488.857729,map_start,map,map_start,,,0.000000,0.000000,2421,0,2718,8972,96,176,1,96,96,12,0,0,0.000000,inf,inf,48,0.474963,0,0.579180,inf,0,0.004504,0.001147,0.005666,0.202067
70.433354,1786670430.258386,1769605489.157711,1769605489.257666,map_start,map,map_start,,,0.000000,0.000000,2383,0,2735,9055,95,172,1,95,95,10,0,0,0.000000,inf,inf,45,0.527991,0,0.583627,inf,0,0.004719,0.000748,0.005477,0.195553
71.247080,1786670430.666629,1769605489.557707,1769605489.557707,map_start,map,map_start,,,0.000000,0.000000,2413,0,2780,9126,100,194,1,100,100,11,0,0,0.000000,inf,inf,54,0.493557,0,0.564508,inf,0,0.010563,0.001734,0.012318,0.192599
72.037464,1786670431.059720,1769605489.857742,1769605489.957707,map_start,map,map_start,,,0.000000,0.000000,2368,0,2815,9180,99,195,1,99,99,12,0,0,0.000000,inf,inf,48,0.481939,0,0.567994,inf,0,0.006868,0.001049,0.007929,0.210852
72.840809,1786670431.463022,1769605490.257714,1769605490.257714,map_start,map,map_start,,,0.000000,0.000000,2410,0,2861,9278,94,168,1,94,94,9,0,0,0.000000,inf,inf,40,0.522428,0,0.557752,inf,0,0.006947,0.000786,0.007742,0.204493
73.626535,1786670431.856262,1769605490.557827,1769605490.657820,map_start,map,map_start,,,0.000000,0.000000,2394,0,2896,9334,89,162,1,89,89,9,0,0,0.000000,inf,inf,33,0.500931,0,0.553227,inf,0,0.007575,0.000800,0.008387,0.202241
74.454815,1786670432.269353,1769605490.957751,1769605490.957751,map_start,map,map_start,,,0.000000,0.000000,2354,0,2916,9374,95,174,2,93,93,9,0,0,0.000000,inf,inf,37,0.481084,0,0.532099,inf,0,0.012177,0.002262,0.014463,0.191155
75.243045,1786670432.661978,1769605491.257684,1769605491.357753,map_start,map,map_start,,,0.000000,0.000000,2347,0,2935,9414,103,156,5,87,87,2,0,0,0.000000,inf,inf,27,0.496201,0,0.349805,inf,0,0.005941,0.001081,0.007033,0.212727
76.041337,1786670433.061133,1769605491.557840,1769605491.757793,map_start,map,map_start,,,0.000000,0.000000,2262,0,3007,10499,109,177,3,98,98,2,0,0,0.000000,inf,inf,34,0.493017,0,0.359929,inf,0,0.006254,0.001006,0.007270,0.206144
76.863687,1786670433.474512,1769605492.057817,1769605492.057817,map_start,map,map_start,,,0.000000,0.000000,2270,0,3054,10590,100,152,1,100,100,2,0,0,0.000000,inf,inf,32,0.467310,0,0.340185,inf,0,0.008841,0.001187,0.010039,0.208197
77.635885,1786670433.857473,1769605492.257703,1769605492.457665,map_start,map,map_start,,,0.000000,0.000000,2270,0,3077,10698,94,143,3,87,3,1,0,0,0.000000,inf,inf,25,0.494794,0,0.342485,inf,0,0.008785,0.000749,0.009544,0.222283
78.439394,1786670434.260927,1769605492.657767,1769605492.757841,map_start,map,map_start,,,0.000000,0.000000,2295,0,3145,10822,89,145,3,84,3,1,0,0,0.000000,inf,inf,21,0.516814,0,0.323478,inf,0,0.013389,0.002164,0.015580,0.197474
79.246184,1786670434.664340,1769605493.057723,1769605493.157881,map_start,map,map_start,,,0.000000,0.000000,2347,0,3173,10902,92,146,3,83,83,2,0,0,0.000000,inf,inf,26,0.470218,0,0.555796,inf,0,0.012494,0.002152,0.014667,0.205869
80.034640,1786670435.057418,1769605493.457758,1769605493.457758,map_start,map,map_start,,,0.000000,0.000000,2512,0,3211,11418,94,155,2,84,84,5,0,0,0.000000,inf,inf,34,0.470218,0,0.537005,inf,0,0.012841,0.002627,0.015494,0.204912
